omega,A_tipA,A_xr,tipA_Re_0,tipA_Im_0,tipA_Re_1,tipA_Im_1,tipA_Re_2,tipA_Im_2,tipA_Re_3,tipA_Im_3,tipA_Re_4,tipA_Im_4,tipA_Re_5,tipA_Im_5,tipA_Re_6,tipA_Im_6,tipA_Re_7,tipA_Im_7,tipA_Re_8,tipA_Im_8,tipA_Re_9,tipA_Im_9,tipA_Re_10,tipA_Im_10,tipA_Re_11,tipA_Im_11,tipA_Re_12,tipA_Im_12,tipA_Re_13,tipA_Im_13,tipA_Re_14,tipA_Im_14,tipA_Re_15,tipA_Im_15,tipA_Re_16,tipA_Im_16,tipA_Re_17,tipA_Im_17,tipA_Re_18,tipA_Im_18,tipA_Re_19,tipA_Im_19,tipA_Re_20,tipA_Im_20,xr_Re_0,xr_Im_0,xr_Re_1,xr_Im_1,xr_Re_2,xr_Im_2,xr_Re_3,xr_Im_3,xr_Re_4,xr_Im_4,xr_Re_5,xr_Im_5,xr_Re_6,xr_Im_6,xr_Re_7,xr_Im_7,xr_Re_8,xr_Im_8,xr_Re_9,xr_Im_9,xr_Re_10,xr_Im_10,xr_Re_11,xr_Im_11,xr_Re_12,xr_Im_12,xr_Re_13,xr_Im_13,xr_Re_14,xr_Im_14,xr_Re_15,xr_Im_15,xr_Re_16,xr_Im_16,xr_Re_17,xr_Im_17,xr_Re_18,xr_Im_18,xr_Re_19,xr_Im_19,xr_Re_20,xr_Im_20
7.406316709881939460e+04,1.829603794253756229e-05,1.829603794253756229e-05,-4.972164979718546166e-22,0.000000000000000000e+00,-9.136400621718940307e-06,-4.612001645463001328e-07,3.484277642321868956e-23,1.234828983100884204e-23,-3.268429725112340235e-23,1.708330331847704647e-23,-4.034896376859622313e-23,-1.941469087789018551e-23,-9.407543081832307553e-25,-1.013250403399422460e-24,-2.335401078878208925e-22,-2.926376463885740338e-22,-1.558362824585342632e-24,4.131592535014556908e-24,-4.079050060964858533e-23,-3.184355830658060707e-23,7.544030984432025187e-24,-9.812818729792082942e-25,-6.234761811595046883e-24,-1.961781581015225926e-24,-3.085374672181730584e-24,-2.741547715859286943e-24,2.113759234626204263e-25,-4.913038380190780980e-24,5.816467724705724689e-24,-1.105541117811993413e-23,-1.812422892553876260e-24,-2.003794624532512015e-24,-9.650726356365432842e-25,-4.966616192871979206e-26,-4.915946798221461494e-24,-1.519706507754300068e-24,2.939986066922367346e-24,-5.733796093728008185e-24,1.936672246857543337e-24,5.998904146514957619e-24,-1.945263352425601911e-24,-3.009370540129830130e-24,2.339386306282078895e-23,1.592850143987267203e-26,-4.972164979718546166e-22,0.000000000000000000e+00,-9.136400621718940307e-06,-4.612001645463001328e-07,3.484277642321868956e-23,1.234828983100884204e-23,-3.268429725112340235e-23,1.708330331847704647e-23,-4.034896376859622313e-23,-1.941469087789018551e-23,-9.407543081832307553e-25,-1.013250403399422460e-24,-2.335401078878208925e-22,-2.926376463885740338e-22,-1.558362824585342632e-24,4.131592535014556908e-24,-4.079050060964858533e-23,-3.184355830658060707e-23,7.544030984432025187e-24,-9.812818729792082942e-25,-6.234761811595046883e-24,-1.961781581015225926e-24,-3.085374672181730584e-24,-2.741547715859286943e-24,2.113759234626204263e-25,-4.913038380190780980e-24,5.816467724705724689e-24,-1.105541117811993413e-23,-1.812422892553876260e-24,-2.003794624532512015e-24,-9.650726356365432842e-25,-4.966616192871979206e-26,-4.915946798221461494e-24,-1.519706507754300068e-24,2.939986066922367346e-24,-5.733796093728008185e-24,1.936672246857543337e-24,5.998904146514957619e-24,-1.945263352425601911e-24,-3.009370540129830130e-24,2.339386306282078895e-23,1.592850143987267203e-26
7.393778545715815562e+04,1.854270331092869781e-05,1.854270331092869781e-05,-4.972164979718546166e-22,0.000000000000000000e+00,-9.259364102752107905e-06,-4.714836898746328527e-07,3.442317730759049084e-23,1.219307618626898566e-23,-3.335380388475362576e-23,1.744118128999784344e-23,-3.918138353538260884e-23,-1.897672061473906372e-23,-1.020530800140281683e-24,-1.064701837161637370e-24,-1.597612850547709652e-22,-3.283462013917193282e-22,-1.276373450391074176e-24,3.825441646578121236e-24,-4.310659111308430310e-23,-3.463247452234607458e-23,7.126779006888238493e-24,-9.747344448880194707e-25,-6.603312542573336707e-24,-2.103654993778685706e-24,-2.912371565678531973e-24,-2.585714281777325885e-24,2.183209769649117189e-25,-5.243275432726102473e-24,5.481501489172176031e-24,-1.032926457167832775e-23,-1.956468101980305886e-24,-2.147337202026057829e-24,-8.974692156764221056e-25,-4.912294488375273659e-26,-5.313798433232954792e-24,-1.642404524430918133e-24,2.694235381803927014e-24,-5.309870034428364852e-24,2.027844162550710350e-24,6.577588809712673939e-24,-1.842314941458497246e-24,-2.675093369249065783e-24,2.625062235324052668e-23,1.901201051905365115e-24,-4.972164979718546166e-22,0.000000000000000000e+00,-9.259364102752107905e-06,-4.714836898746328527e-07,3.442317730759049084e-23,1.219307618626898566e-23,-3.335380388475362576e-23,1.744118128999784344e-23,-3.918138353538260884e-23,-1.897672061473906372e-23,-1.020530800140281683e-24,-1.064701837161637370e-24,-1.597612850547709652e-22,-3.283462013917193282e-22,-1.276373450391074176e-24,3.825441646578121236e-24,-4.310659111308430310e-23,-3.463247452234607458e-23,7.126779006888238493e-24,-9.747344448880194707e-25,-6.603312542573336707e-24,-2.103654993778685706e-24,-2.912371565678531973e-24,-2.585714281777325885e-24,2.183209769649117189e-25,-5.243275432726102473e-24,5.481501489172176031e-24,-1.032926457167832775e-23,-1.956468101980305886e-24,-2.147337202026057829e-24,-8.974692156764221056e-25,-4.912294488375273659e-26,-5.313798433232954792e-24,-1.642404524430918133e-24,2.694235381803927014e-24,-5.309870034428364852e-24,2.027844162550710350e-24,6.577588809712673939e-24,-1.842314941458497246e-24,-2.675093369249065783e-24,2.625062235324052668e-23,1.901201051905365115e-24
7.381240574943306274e+04,1.879493482529008406e-05,1.879493482529008406e-05,-4.972164979718546166e-22,0.000000000000000000e+00,-9.385096157179816280e-06,-4.821172479586392768e-07,3.400597416330514290e-23,1.203845021524491121e-23,-3.403664917858202092e-23,1.780515857888143877e-23,-3.806850795468403666e-23,-1.855088083953374564e-23,-1.101067782260206670e-24,-1.116876997338249197e-24,-8.527949683482950515e-23,-3.303654365789876589e-22,-9.943437484984761409e-25,3.521787463114634230e-24,-4.559357474519114320e-23,-3.785187712042059930e-23,6.720368101899989511e-24,-9.717759695031177631e-25,-6.997535154852453408e-24,-2.263912342001386347e-24,-2.750518975414660206e-24,-2.435227251057713294e-24,2.318130166850284595e-25,-5.594858074159851562e-24,5.153533048314133601e-24,-9.661713681853998122e-24,-2.107038160557482838e-24,-2.303602357590489598e-24,-8.348834610612487137e-25,-4.683547250240925938e-26,-5.741516902376716153e-24,-1.787781385696322294e-24,2.453003564659130518e-24,-4.917830714603438452e-24,2.096010686315536666e-24,7.237317471435610531e-24,-1.750347581062308378e-24,-2.350822974769941728e-24,2.930099118210836174e-23,4.839884169450104592e-24,-4.972164979718546166e-22,0.000000000000000000e+00,-9.385096157179816280e-06,-4.821172479586392768e-07,3.400597416330514290e-23,1.203845021524491121e-23,-3.403664917858202092e-23,1.780515857888143877e-23,-3.806850795468403666e-23,-1.855088083953374564e-23,-1.101067782260206670e-24,-1.116876997338249197e-24,-8.527949683482950515e-23,-3.303654365789876589e-22,-9.943437484984761409e-25,3.521787463114634230e-24,-4.559357474519114320e-23,-3.785187712042059930e-23,6.720368101899989511e-24,-9.717759695031177631e-25,-6.997535154852453408e-24,-2.263912342001386347e-24,-2.750518975414660206e-24,-2.435227251057713294e-24,2.318130166850284595e-25,-5.594858074159851562e-24,5.153533048314133601e-24,-9.661713681853998122e-24,-2.107038160557482838e-24,-2.303602357590489598e-24,-8.348834610612487137e-25,-4.683547250240925938e-26,-5.741516902376716153e-24,-1.787781385696322294e-24,2.453003564659130518e-24,-4.917830714603438452e-24,2.096010686315536666e-24,7.237317471435610531e-24,-1.750347581062308378e-24,-2.350822974769941728e-24,2.930099118210836174e-23,4.839884169450104592e-24
7.368702808716204891e+04,1.905292207861151711e-05,1.905292207861151711e-05,-4.972164979718546166e-22,0.000000000000000000e+00,-9.513690873678043412e-06,-4.931168534383686972e-07,3.359109725858496736e-23,1.188439208171319027e-23,-3.473331185948465853e-23,1.817543306854257795e-23,-3.700627484395603417e-23,-1.813672277548025335e-23,-1.182410623990234780e-24,-1.169810998714581845e-24,-2.584574161254144575e-23,-3.090052091845666826e-22,-7.120401158912848859e-25,3.220326955053999675e-24,-4.825811275097789168e-23,-4.160022988571210948e-23,6.323830891485227288e-24,-9.721252852522092888e-25,-7.420558103714519611e-24,-2.445881476539548103e-24,-2.598557338316467735e-24,-2.289630176289023095e-24,2.531817308133630527e-25,-5.970504814283164236e-24,4.832880258807549200e-24,-9.044963106851953575e-24,-2.264779117502381609e-24,-2.474577915777985147e-24,-7.766573670740381577e-25,-4.316369086201871821e-26,-6.203374535238398270e-24,-1.960899788650109147e-24,2.216122848705170205e-24,-4.553325431120350720e-24,2.128080864398153910e-24,7.995404558047541939e-24,-1.668086777602391174e-24,-2.035016895738228004e-24,3.217477006398702040e-23,9.264432870744264271e-24,-4.972164979718546166e-22,0.000000000000000000e+00,-9.513690873678043412e-06,-4.931168534383686972e-07,3.359109725858496736e-23,1.188439208171319027e-23,-3.473331185948465853e-23,1.817543306854257795e-23,-3.700627484395603417e-23,-1.813672277548025335e-23,-1.182410623990234780e-24,-1.169810998714581845e-24,-2.584574161254144575e-23,-3.090052091845666826e-22,-7.120401158912848859e-25,3.220326955053999675e-24,-4.825811275097789168e-23,-4.160022988571210948e-23,6.323830891485227288e-24,-9.721252852522092888e-25,-7.420558103714519611e-24,-2.445881476539548103e-24,-2.598557338316467735e-24,-2.289630176289023095e-24,2.531817308133630527e-25,-5.970504814283164236e-24,4.832880258807549200e-24,-9.044963106851953575e-24,-2.264779117502381609e-24,-2.474577915777985147e-24,-7.766573670740381577e-25,-4.316369086201871821e-26,-6.203374535238398270e-24,-1.960899788650109147e-24,2.216122848705170205e-24,-4.553325431120350720e-24,2.128080864398153910e-24,7.995404558047541939e-24,-1.668086777602391174e-24,-2.035016895738228004e-24,3.217477006398702040e-23,9.264432870744264271e-24
7.356165258965338580e+04,1.931686333192064831e-05,1.931686333192064831e-05,-4.972164979718546166e-22,0.000000000000000000e+00,-9.645246632502471127e-06,-5.044994458946667942e-07,3.317847826968895356e-23,1.173088224744677139e-23,-3.544429299354120887e-23,1.855221063078703187e-23,-3.599100474721432197e-23,-1.773379675998479586e-23,-1.264606057745916821e-24,-1.223540436643347066e-24,1.495696364486311901e-23,-2.777166065966609831e-22,-4.292290399384140581e-25,2.920766629985145315e-24,-5.109892814742209012e-23,-4.600499065277469182e-23,5.936272829297193942e-24,-9.755394100572503944e-25,-7.875975982652125677e-24,-2.653677183435244811e-24,-2.455396697571417022e-24,-2.148495145105623641e-24,2.840978280848560181e-25,-6.373368750068607952e-24,4.519550564551254318e-24,-8.472451110056459384e-24,-2.430370900385359544e-24,-2.662660345729258044e-24,-7.222307733547885753e-25,-3.838138289799849934e-26,-6.704308312307219600e-24,-2.168301653692450615e-24,1.983287445641209210e-24,-4.212683385150576937e-24,2.103877919078399002e-24,8.873080937264292371e-24,-1.594482449032556453e-24,-1.726253692321080934e-24,3.405985966787679845e-23,1.552648737262842347e-23,-4.972164979718546166e-22,0.000000000000000000e+00,-9.645246632502471127e-06,-5.044994458946667942e-07,3.317847826968895356e-23,1.173088224744677139e-23,-3.544429299354120887e-23,1.855221063078703187e-23,-3.599100474721432197e-23,-1.773379675998479586e-23,-1.264606057745916821e-24,-1.223540436643347066e-24,1.495696364486311901e-23,-2.777166065966609831e-22,-4.292290399384140581e-25,2.920766629985145315e-24,-5.109892814742209012e-23,-4.600499065277469182e-23,5.936272829297193942e-24,-9.755394100572503944e-25,-7.875975982652125677e-24,-2.653677183435244811e-24,-2.455396697571417022e-24,-2.148495145105623641e-24,2.840978280848560181e-25,-6.373368750068607952e-24,4.519550564551254318e-24,-8.472451110056459384e-24,-2.430370900385359544e-24,-2.662660345729258044e-24,-7.222307733547885753e-25,-3.838138289799849934e-26,-6.704308312307219600e-24,-2.168301653692450615e-24,1.983287445641209210e-24,-4.212683385150576937e-24,2.103877919078399002e-24,8.873080937264292371e-24,-1.594482449032556453e-24,-1.726253692321080934e-24,3.405985966787679845e-23,1.552648737262842347e-23
7.343627938464675390e+04,1.958696601298523632e-05,1.958696601298523632e-05,-4.972164979718546166e-22,0.000000000000000000e+00,-9.779866351796763841e-06,-5.162829545627550682e-07,3.276805023597588411e-23,1.157790146364197496e-23,-3.617011732137850402e-23,1.893570553812119502e-23,-3.501935730181279771e-23,-1.734165708316106504e-23,-1.347702285315004769e-24,-1.278103489600895778e-24,4.045065420032115527e-23,-2.453399425707184435e-22,-1.456763832412689579e-25,2.622821372994894745e-24,-5.409955584739801111e-23,-5.123258532746224525e-23,5.556863835443215731e-24,-9.818086950283088104e-25,-8.367922915755945836e-24,-2.892431255196192503e-24,-2.320089217692976488e-24,-2.011421888585997405e-24,3.266747656136424824e-25,-6.807123776725890899e-24,4.213344067154418424e-24,-7.938620177840096573e-24,-2.604512904875972951e-24,-2.870760624960655825e-24,-6.711244978353586795e-25,-3.269773824761361553e-26,-7.249994391840637739e-24,-2.418532267320197353e-24,1.754100855163624402e-24,-3.892787738399626743e-24,1.992022665146861688e-24,9.895694585217040703e-24,-1.528670790433403501e-24,-1.423211402676807759e-24,3.362564428428112793e-23,2.341972895760761167e-23,-4.972164979718546166e-22,0.000000000000000000e+00,-9.779866351796763841e-06,-5.162829545627550682e-07,3.276805023597588411e-23,1.157790146364197496e-23,-3.617011732137850402e-23,1.893570553812119502e-23,-3.501935730181279771e-23,-1.734165708316106504e-23,-1.347702285315004769e-24,-1.278103489600895778e-24,4.045065420032115527e-23,-2.453399425707184435e-22,-1.456763832412689579e-25,2.622821372994894745e-24,-5.409955584739801111e-23,-5.123258532746224525e-23,5.556863835443215731e-24,-9.818086950283088104e-25,-8.367922915755945836e-24,-2.892431255196192503e-24,-2.320089217692976488e-24,-2.011421888585997405e-24,3.266747656136424824e-25,-6.807123776725890899e-24,4.213344067154418424e-24,-7.938620177840096573e-24,-2.604512904875972951e-24,-2.870760624960655825e-24,-6.711244978353586795e-25,-3.269773824761361553e-26,-7.249994391840637739e-24,-2.418532267320197353e-24,1.754100855163624402e-24,-3.892787738399626743e-24,1.992022665146861688e-24,9.895694585217040703e-24,-1.528670790433403501e-24,-1.423211402676807759e-24,3.362564428428112793e-23,2.341972895760761167e-23
7.331090860901527049e+04,1.986344724959980524e-05,1.986344724959980524e-05,-4.972164979718546166e-22,0.000000000000000000e+00,-9.917657750938049371e-06,-5.284863683744125938e-07,3.235974751675218999e-23,1.142543076265980339e-23,-3.691133468950429288e-23,1.932614090079252151e-23,-3.408829337341730920e-23,-1.695986555801336021e-23,-1.431749090213924369e-24,-1.333540029150955385e-24,5.532227687566154791e-23,-2.158574514711708168e-22,1.388533367572181202e-25,2.326213354260657303e-24,-5.721548961935014553e-23,-5.750181372211063098e-23,5.184830898585229065e-24,-9.907527446396412434e-25,-8.901151537954744265e-24,-3.168603015901561168e-24,-2.191806742446669618e-24,-1.878036296221045624e-24,3.836063014913673072e-25,-7.276069691922713556e-24,3.913924195489690510e-24,-7.438734957627656962e-24,-2.787896778241382995e-24,-3.102442864983308920e-24,-6.229265028924113748e-25,-2.627302710828812241e-26,-7.846886797966536795e-24,-2.722882894628158342e-24,1.528107222260708208e-24,-3.590974188112238231e-24,1.743332643273172990e-24,1.109168922287605779e-23,-1.469944686163953944e-24,-1.124648005882781569e-24,2.957661340093363257e-23,3.151864486686146301e-23,-4.972164979718546166e-22,0.000000000000000000e+00,-9.917657750938049371e-06,-5.284863683744125938e-07,3.235974751675218999e-23,1.142543076265980339e-23,-3.691133468950429288e-23,1.932614090079252151e-23,-3.408829337341730920e-23,-1.695986555801336021e-23,-1.431749090213924369e-24,-1.333540029150955385e-24,5.532227687566154791e-23,-2.158574514711708168e-22,1.388533367572181202e-25,2.326213354260657303e-24,-5.721548961935014553e-23,-5.750181372211063098e-23,5.184830898585229065e-24,-9.907527446396412434e-25,-8.901151537954744265e-24,-3.168603015901561168e-24,-2.191806742446669618e-24,-1.878036296221045624e-24,3.836063014913673072e-25,-7.276069691922713556e-24,3.913924195489690510e-24,-7.438734957627656962e-24,-2.787896778241382995e-24,-3.102442864983308920e-24,-6.229265028924113748e-25,-2.627302710828812241e-26,-7.846886797966536795e-24,-2.722882894628158342e-24,1.528107222260708208e-24,-3.590974188112238231e-24,1.743332643273172990e-24,1.109168922287605779e-23,-1.469944686163953944e-24,-1.124648005882781569e-24,2.957661340093363257e-23,3.151864486686146301e-23
7.318554040953490767e+04,2.014653444032529764e-05,2.014653444032529764e-05,-4.972164979718546166e-22,0.000000000000000000e+00,-1.005873363232933061e-05,-5.411298118372253958e-07,3.195350574985012157e-23,1.127345145007901745e-23,-3.766852158576498675e-23,1.972374913025075999e-23,-3.319504209848841516e-23,-1.658799410761492470e-23,-1.516797956556806585e-24,-1.389891737996309147e-24,6.337178226639397533e-23,-1.904281158377260595e-22,4.245976777403509857e-25,2.030670994797337219e-24,-6.035131085366037603e-23,-6.510121876976951435e-23,4.819451507886520142e-24,-1.002216977109819473e-24,-9.481111491836797828e-24,-3.490402954639897990e-24,-2.069822366307557120e-24,-1.747988603353600423e-24,4.583544708965120723e-25,-7.785260038745573969e-24,3.620866196069293373e-24,-6.968736980121435600e-24,-2.981158090820583687e-24,-3.362107297687553610e-24,-5.772805650848430195e-25,-1.923009770149697798e-26,-8.502166058197195133e-24,-3.096453996656988579e-24,1.304811808996192386e-24,-3.304950067337546778e-24,1.280486700255308839e-24,1.248831138172900709e-23,-1.417730838768806902e-24,-8.293835509220415700e-25,2.202503695492300153e-23,3.735940822984150753e-23,-4.972164979718546166e-22,0.000000000000000000e+00,-1.005873363232933061e-05,-5.411298118372253958e-07,3.195350574985012157e-23,1.127345145007901745e-23,-3.766852158576498675e-23,1.972374913025075999e-23,-3.319504209848841516e-23,-1.658799410761492470e-23,-1.516797956556806585e-24,-1.389891737996309147e-24,6.337178226639397533e-23,-1.904281158377260595e-22,4.245976777403509857e-25,2.030670994797337219e-24,-6.035131085366037603e-23,-6.510121876976951435e-23,4.819451507886520142e-24,-1.002216977109819473e-24,-9.481111491836797828e-24,-3.490402954639897990e-24,-2.069822366307557120e-24,-1.747988603353600423e-24,4.583544708965120723e-25,-7.785260038745573969e-24,3.620866196069293373e-24,-6.968736980121435600e-24,-2.981158090820583687e-24,-3.362107297687553610e-24,-5.772805650848430195e-25,-1.923009770149697798e-26,-8.502166058197195133e-24,-3.096453996656988579e-24,1.304811808996192386e-24,-3.304950067337546778e-24,1.280486700255308839e-24,1.248831138172900709e-23,-1.417730838768806902e-24,-8.293835509220415700e-25,2.202503695492300153e-23,3.735940822984150753e-23
7.306017494372869260e+04,2.043646586573208133e-05,2.043646586573208133e-05,-4.972164979718546166e-22,0.000000000000000000e+00,-1.020321218313679395e-05,-5.542346273101577992e-07,3.154926181190894066e-23,1.112194509706811540e-23,-3.844228278779780542e-23,2.012877243081571334e-23,-3.233707211563723667e-23,-1.622562659088243315e-23,-1.602902195042301363e-24,-1.447202236866989298e-24,6.719240849914606083e-23,-1.689684017146934841e-22,7.117970165432805752e-25,1.735927982036372336e-24,-6.331985039899486965e-23,-7.440964460661281587e-23,4.460047797632598847e-24,-1.016069722292016298e-24,-1.011401412036110439e-23,-3.868377028009368119e-24,-1.953495218769119937e-24,-1.620951423247873685e-24,5.554093667823229228e-25,-8.340656647010175906e-24,3.333690323807553270e-24,-6.525128059420212040e-24,-3.184793163230199101e-24,-3.655233654236397413e-24,-5.338769875615872823e-25,-1.166288321734879652e-26,-9.223488326155213794e-24,-3.559690801068555293e-24,1.083693962258677504e-24,-3.032729407722671895e-24,4.829486319149217543e-25,1.409935774227859385e-23,-1.371572270357969500e-24,-5.362835961087695520e-25,1.307991796273941786e-23,3.924113395705729985e-23,-4.972164979718546166e-22,0.000000000000000000e+00,-1.020321218313679395e-05,-5.542346273101577992e-07,3.154926181190894066e-23,1.112194509706811540e-23,-3.844228278779780542e-23,2.012877243081571334e-23,-3.233707211563723667e-23,-1.622562659088243315e-23,-1.602902195042301363e-24,-1.447202236866989298e-24,6.719240849914606083e-23,-1.689684017146934841e-22,7.117970165432805752e-25,1.735927982036372336e-24,-6.331985039899486965e-23,-7.440964460661281587e-23,4.460047797632598847e-24,-1.016069722292016298e-24,-1.011401412036110439e-23,-3.868377028009368119e-24,-1.953495218769119937e-24,-1.620951423247873685e-24,5.554093667823229228e-25,-8.340656647010175906e-24,3.333690323807553270e-24,-6.525128059420212040e-24,-3.184793163230199101e-24,-3.655233654236397413e-24,-5.338769875615872823e-25,-1.166288321734879652e-26,-9.223488326155213794e-24,-3.559690801068555293e-24,1.083693962258677504e-24,-3.032729407722671895e-24,4.829486319149217543e-25,1.409935774227859385e-23,-1.371572270357969500e-24,-5.362835961087695520e-25,1.307991796273941786e-23,3.924113395705729985e-23
7.293481238079405739e+04,2.073349134350988782e-05,2.073349134350988782e-05,-4.972164979718546166e-22,0.000000000000000000e+00,-1.035121729862359662e-05,-5.678234642968815316e-07,3.114695378028762808e-23,1.097089353306503889e-23,-3.923325313425532648e-23,2.054146332148513194e-23,-3.151206638380226851e-23,-1.587236003951722592e-23,-1.690117076716165484e-24,-1.505517221071147781e-24,6.843718591360525324e-23,-1.509706454244962602e-22,1.000695311908250476e-24,1.441722327568621216e-24,-6.576938248729662926e-23,-8.591484897488752913e-23,4.105981304259191723e-24,-1.032199773312555452e-24,-1.080685611642597293e-23,-4.316221415422256796e-24,-1.842257834969854198e-24,-1.496617733360007852e-24,6.806524124140603628e-25,-8.949314091550587230e-24,3.051884405661195473e-24,-6.104876158901130747e-24,-3.399018106620261914e-24,-3.988707016899369798e-24,-4.924449687328977133e-25,-3.642744697702478784e-27,-1.001831580699652574e-23,-4.140612511847778723e-24,8.642148478129575438e-25,-2.772580481207037457e-24,-8.309078222568377651e-25,1.589513469082387913e-23,-1.331115217056227569e-24,-2.442436021902385063e-25,5.213231581031622626e-24,3.759103392738156456e-23,-4.972164979718546166e-22,0.000000000000000000e+00,-1.035121729862359662e-05,-5.678234642968815316e-07,3.114695378028762808e-23,1.097089353306503889e-23,-3.923325313425532648e-23,2.054146332148513194e-23,-3.151206638380226851e-23,-1.587236003951722592e-23,-1.690117076716165484e-24,-1.505517221071147781e-24,6.843718591360525324e-23,-1.509706454244962602e-22,1.000695311908250476e-24,1.441722327568621216e-24,-6.576938248729662926e-23,-8.591484897488752913e-23,4.105981304259191723e-24,-1.032199773312555452e-24,-1.080685611642597293e-23,-4.316221415422256796e-24,-1.842257834969854198e-24,-1.496617733360007852e-24,6.806524124140603628e-25,-8.949314091550587230e-24,3.051884405661195473e-24,-6.104876158901130747e-24,-3.399018106620261914e-24,-3.988707016899369798e-24,-4.924449687328977133e-25,-3.642744697702478784e-27,-1.001831580699652574e-23,-4.140612511847778723e-24,8.642148478129575438e-25,-2.772580481207037457e-24,-8.309078222568377651e-25,1.589513469082387913e-23,-1.331115217056227569e-24,-2.442436021902385063e-25,5.213231581031622626e-24,3.759103392738156456e-23
