# pyFBS linear LM-FBS backbone (alpha=0): freq_hz, |Y_out_in| m/N; k=1e3 all 6 VP DoFs, zeta=0.003, 1 Hz grid, out=S1X(A), in=H28(B)
4.450000000000000000e+02,3.080620446225893532e-09
4.460000000000000000e+02,2.047620954777908439e-09
4.470000000000000000e+02,1.266337125032662577e-09
4.480000000000000000e+02,8.206814468735971008e-10
4.490000000000000000e+02,5.511918469600520088e-10
4.500000000000000000e+02,3.748324773560413749e-10
4.510000000000000000e+02,2.523145563655751073e-10
4.520000000000000000e+02,1.642298040161294285e-10
4.530000000000000000e+02,1.018063323583467494e-10
4.540000000000000000e+02,6.589854674712049007e-11
4.550000000000000000e+02,6.391817603536516792e-11
4.560000000000000000e+02,8.374659979235373962e-11
4.570000000000000000e+02,1.081130410295744402e-10
4.580000000000000000e+02,1.314692383297703619e-10
4.590000000000000000e+02,1.526961432423915038e-10
4.600000000000000000e+02,1.717464508132476412e-10
4.610000000000000000e+02,1.888272501139102517e-10
4.620000000000000000e+02,2.041882003079115880e-10
4.630000000000000000e+02,2.180632394164260720e-10
4.640000000000000000e+02,2.306564280894548667e-10
4.650000000000000000e+02,2.421413184857549405e-10
4.660000000000000000e+02,2.526642808964436751e-10
4.670000000000000000e+02,2.623486185083235741e-10
4.680000000000000000e+02,2.712984326228101414e-10
4.690000000000000000e+02,2.796019491306076343e-10
4.700000000000000000e+02,2.873342810995257129e-10
4.710000000000000000e+02,2.945596885822847863e-10
4.720000000000000000e+02,3.013334168488749645e-10
4.730000000000000000e+02,3.077031906380827568e-10
4.740000000000000000e+02,3.137104311317761707e-10
4.750000000000000000e+02,3.193912504406136824e-10
4.760000000000000000e+02,3.247772676482004877e-10
4.770000000000000000e+02,3.298962814765897628e-10
4.780000000000000000e+02,3.347728273803969261e-10
4.790000000000000000e+02,3.394286411168131747e-10
4.800000000000000000e+02,3.438830463036095286e-10
4.810000000000000000e+02,3.481532799164177557e-10
4.820000000000000000e+02,3.522547668819649106e-10
4.830000000000000000e+02,3.562013527257405850e-10
4.840000000000000000e+02,3.600055014993521209e-10
4.850000000000000000e+02,3.636784648408530001e-10
4.860000000000000000e+02,3.672304269312913303e-10
4.870000000000000000e+02,3.706706292407483768e-10
4.880000000000000000e+02,3.740074782601098267e-10
4.890000000000000000e+02,3.772486388536479801e-10
4.900000000000000000e+02,3.804011154139269722e-10
4.910000000000000000e+02,3.834713226322940125e-10
4.920000000000000000e+02,3.864651473980368107e-10
4.930000000000000000e+02,3.893880030934196100e-10
4.940000000000000000e+02,3.922448773500687533e-10
4.950000000000000000e+02,3.950403741652497318e-10
4.960000000000000000e+02,3.977787511388779426e-10
4.970000000000000000e+02,4.004639524771795439e-10
4.980000000000000000e+02,4.030996383133624798e-10
4.990000000000000000e+02,4.056892108155488179e-10
5.000000000000000000e+02,4.082358374850428636e-10
5.010000000000000000e+02,4.107424719912290424e-10
5.020000000000000000e+02,4.132118728417137707e-10
5.030000000000000000e+02,4.156466201456144915e-10
5.040000000000000000e+02,4.180491306934908244e-10
5.050000000000000000e+02,4.204216715480000432e-10
5.060000000000000000e+02,4.227663723142085660e-10
5.070000000000000000e+02,4.250852362370639071e-10
5.080000000000000000e+02,4.273801502548860618e-10
5.090000000000000000e+02,4.296528941219429021e-10
5.100000000000000000e+02,4.319051486993330005e-10
5.110000000000000000e+02,4.341385035015449715e-10
5.120000000000000000e+02,4.363544635757412765e-10
5.130000000000000000e+02,4.385544557817704068e-10
5.140000000000000000e+02,4.407398345332416870e-10
5.150000000000000000e+02,4.429118870529962558e-10
5.160000000000000000e+02,4.450718381905059850e-10
5.170000000000000000e+02,4.472208548434156055e-10
5.180000000000000000e+02,4.493600500208016823e-10
5.190000000000000000e+02,4.514904865818926540e-10
5.200000000000000000e+02,4.536131806801662660e-10
5.210000000000000000e+02,4.557291049397820073e-10
5.220000000000000000e+02,4.578391913885307636e-10
5.230000000000000000e+02,4.599443341688801904e-10
5.240000000000000000e+02,4.620453920466655486e-10
5.250000000000000000e+02,4.641431907349832221e-10
5.260000000000000000e+02,4.662385250490830158e-10
5.270000000000000000e+02,4.683321609065534322e-10
5.280000000000000000e+02,4.704248371857583311e-10
5.290000000000000000e+02,4.725172674541351258e-10
5.300000000000000000e+02,4.746101415770636588e-10
5.310000000000000000e+02,4.767041272167610027e-10
5.320000000000000000e+02,4.787998712300538436e-10
5.330000000000000000e+02,4.808980009729234748e-10
